אִיזוּן	iˈzun
אִיחְסוּן	ixˈsun
אִיחוּד	iˈxud
אִיחוּל	iˈxul
אִיחוּר	iˈxur
אִיטִי	iˈti
אִיטִּי	iˈti
אִיטּוּם	iˈtum
אִיטוּם	iˈtum
אִיכְס	ˈixs
אִיכַּא	iˈka
אִיכַּר	iˈkar
אִיכָּא	iˈka
אִיכָּר	iˈkar
אִילְתּוּר	ilˈtur
אִילְתוּר	ilˈtur
אִילֵם	iˈlem
אִילַן	iˈlan
אִילָן	iˈlan
אִילֵּם	iˈlem
אִילּוּ	ˈilu
אִילּוּץ	iˈluts
אִילוּ	ˈilu
אִילוּץ	iˈluts
אִימּוּן	iˈmun
אִימּוּנִית	imuˈnit
אִימּוּץ	iˈmuts
אִימּוּת	iˈmut
אִימוּן	iˈmun
אִימוּנִית	imuˈnit
אִימוּץ	iˈmuts
אִימוּת	iˈmut
אִינְטֵרְנֵט	ˈinternet
אִינְטֶרְנֶט	ˈinternet
אִיסּוּף	iˈsuf
אִיסּוּר	iˈsur
אִיסוּף	iˈsuf
אִיסוּר	iˈsur
אִיפּוּל	iˈpul
אִיפּוּר	iˈpur
אִירְגּוּן	irˈgun
אִירְגוּן	irˈgun
אִישִׁי	iˈʃi
אִישִׁיוּת	iʃiˈjut
אִישִׁים	iˈʃim
אִישִׁית	iˈʃit
אִישַׁה	iˈʃa
אִישׁ	ˈiʃ
אִישִׁי	iˈʃi
אִישִׁיּוּת	iʃiˈjut
אִישִׁים	iˈʃim
אִישִׁית	iˈʃit
אִישָּׁה	iˈʃa
אִישּׁוּר	iˈʃur
אִישׁוֹן	iˈʃon
אִישׁוּר	iˈʃur
אִיתְחוּל	itˈxul
אִיתּוּר	iˈtur
אִיתוּר	iˈtur
אִכְפַּת	ixˈpat
אִלּוּלֵי	iluˈlei
אִלוּלֵי	iluˈlei
אִם	ˈim
אִמְרַה	imˈra
אִמְרָה	imˈra
אִמַא	ˈima
אִמָּא	ˈima
אִפְיוֹן	ifˈjon
אִצְטַדְיוֹן	itstadˈjon
אִשְׁפּוּז	iʃˈpuz
אִשְׁרַה	iʃˈra
אִשְׁפּוּז	iʃˈpuz
אִשְׁרָה	iʃˈra
אֵב	ˈev
אֵבְרַה	evˈra
אֵבֵל	ˈevel
אֵבֵן	ˈeven
אֵבֶל	ˈevel
אֵגְרוֹן	egˈron
אֵגְרוֹף	egˈrof
אֵגֵד	ˈeged
אֵגוֹז	eˈgoz
אֵד	ˈed
אֵווִיל	eˈvil
אֵזְרַח	ezˈrax
אֵזְרַחִי	ezraˈxi
אֵזְרַחִים	ezraˈxim
אֵזְרַחוּת	ezraˈxut
אֵזוֹר	eˈzor
אֵזוֹרִי	ezoˈri
אֵחַד	eˈxad
אֵטֵב	ˈetev
אֵיבַה	eiˈva
אֵיבַר	eiˈvar
אֵיבָה	eiˈva
אֵיבָר	eiˈvar
אֵיזֵה	ˈeize
אֵיזֶה	ˈeize
אֵיזוֹ	ˈeizo
אֵייַל	eˈjal
אֵיךְ	ˈeix
אֵיכְשֵׁהוּ	ˈeixʃehu
אֵיכְשֶׁהוּ	ˈeixʃehu
אֵיכוּת	eiˈxut
אֵילוּ	ˈeilu
אֵים	ˈem
אֵימַה	eiˈma
אֵימָה	eiˈma
אֵין	ˈein
אֵינְסְפוֹר	einsˈfor
אֵינְסוֹף	einˈsof
אֵינְסוֹפִי	einsoˈfi
אֵיפֹה	ˈeifo
אֵירוֹפִּי	eiˈropi
אֵירוֹפַּה	eiˈropa
אֵירוֹפָּה	eiˈropa
אֵירוּסִין	eruˈsin
אֵירוּעַ	eˈrua
אֵיתַן	ejˈtan
אֵיתַנוּת	eitaˈnut
אֵיתָן	ejˈtan
אֵיתָנוּת	eitaˈnut
אֵל	ˈel
אֵלִי	eˈli
אֵלִיל	eˈlil
אֵלֵגַנְטִי	eleˈganti
אֵלֵה	ˈele
אֵלֵם	ˈelem
אֵלֵף	ˈelef
אֵלֶה	ˈele
אֵלֶם	ˈelem
אֵלַא	ˈela
אֵלַה	eˈla
אֵלָה	eˈla
אֵלּוּ	eˈlu
אֵלוֹהִים	eloˈhim
אֵלוֹהַ	eˈloa
אֵלוּ	eˈlu
אֵמְצַע	emtˈsa
אֵמְצַעוּת	emtsaˈʔut
אֵמִירוּת	emiˈrut
אֵמֵשׁ	ˈemeʃ
אֵמֵת	eˈmet
אֵמוֹצְיוֹנַלִי	emotsjoˈnali
אֵמוּן	eˈmun
אֵמוּנַה	emuˈna
אֵנְזִים	enˈzim
אֵנֵרְגְיַה	eˈnergja
אֵנוֹשִׁי	enoˈʃi
אֵנוֹשׁ	eˈnoʃ
אֵנוֹשׁוּת	enoˈʃut
אֵפְרוֹחַ	efˈroax
אֵפְשַׁר	efˈʃar
אֵפְשַׁרִי	efʃaˈri
אֵפְשַׁרוּת	efʃaˈrut
אֵפֵס	ˈefes
אֵפִּי	ˈepi
אֵפוֹא	eˈfo
אֵצְבַּע	ˈetsba
אֵצֵל	ˈetsel
אֵצֶל	ˈetsel
אֵקְדַח	ˈekdax
אֵרֵז	ˈerez
אֵרֵץ	ˈerets
אֵשְׁכּוֹל	eʃˈkol
אֵשְׁכּוֹלִית	eʃkoˈlit
אֵשְׁנַב	eʃˈnav
אֵשֵׁךְ	ˈeʃex
אֵשֵׁל	ˈeʃel
אֵשׁ	ˈeʃ
אֵשֶׁל	ˈeʃel
אֵת	ˈet
אֵתְגַר	etˈgar
אֵתְכֵם	etˈxem
אֵתְמוֹל	etˈmol
אֵתְרוֹג	etˈrog
אֵתֵן	aˈten
אֶבְרָה	evˈra
אֶבֶן	ˈeven
אֶגְרוֹן	egˈron
אֶגְרוֹף	egˈrof
אֶגֶד	ˈeged
אֶזְרָח	ezˈrax
אֶזְרָחִי	ezraˈxi
אֶזְרָחִים	ezraˈxim
אֶזְרָחוּת	ezraˈxut
אֶחָד	eˈxad
אֶטֶב	ˈetev
אֶל	ˈel
אֶלֶגַנְטִי	eleˈganti
אֶלֶף	ˈelef
אֶלָּא	ˈela
אֶמְצַע	emtˈsa
אֶמְצָעוּת	emtsaˈʔut
אֶמִירוּת	emiˈrut
אֶמֶשׁ	ˈemeʃ
אֶמוֹצְיוֹנָלִי	emotsjoˈnali
אֶנְזִים	enˈzim
אֶנֶרְגְּיָה	eˈnergja
אֶפְרוֹחַ	efˈroax
אֶפְשָׁר	efˈʃar
אֶפְשָׁרִי	efʃaˈri
אֶפְשָׁרוּת	efʃaˈrut
אֶפֶס	ˈefes
אֶפִּי	ˈepi
אֶצְבַּע	ˈetsba
אֶקְדָּח	ˈekdax
אֶרֶז	ˈerez
אֶרֶץ	ˈerets
אֶשְׁכּוֹל	eʃˈkol
אֶשְׁכּוֹלִית	eʃkoˈlit
אֶשְׁנָב	eʃˈnav
אֶשֶׁךְ	ˈeʃex
אֶת	ˈet
אֶתְגָר	etˈgar
אֶתְכֶם	etˈxem
אֶתְמוֹל	etˈmol
אֶתְרוֹג	etˈrog
אֶתֵּן	aˈten
אַב	ˈav
אַבְזַם	avˈzam
אַבְזָם	avˈzam
אַבְחַנַה	avxaˈna
אַבְחָנָה	avxaˈna
אַבְטִיפּוּס	avˈtipus
אַבְטַחַה	avtaˈxa
אַבְטַלַה	avtaˈla
אַבְטָחָה	avtaˈxa
אַבְטָלָה	avtaˈla
אַבִיב	aˈviv
אַבִיבִי	aviˈvi
אַבִיזַר	aviˈzar
אַבֵדַה	aveˈda
אַבֵידַה	aveˈda
אַבַדוֹן	avaˈdon
אַבַטִיחַ	avaˈtiax
אַבַל	aˈval
אַבַק	aˈvak
אַבַקֵשׁ	avaˈkeʃ
אַבִּיר	aˈbir
אַבַּא	ˈaba
אַבָּא	ˈaba
אַבוֹקַדוֹ	avoˈkado
אַבוּד	aˈvud
אַגְרַה	agˈra
אַגְרָה	agˈra
אַגִידַה	agiˈda
אַגַב	aˈgav
אַגַדַה	agaˈda
אַגַם	aˈgam
אַגַן	aˈgan
אַגַס	aˈgas
אַגַף	aˈgaf
אַגַרְטַל	agarˈtal
אַגַּב	aˈgav
אַגָּדָה	agaˈda
אַגָּן	aˈgan
אַגָּס	aˈgas
אַגוּדַה	aguˈda
אַגוּדַל	aguˈdal
אַדְווַה	adˈva
אַדְווָה	adˈva
אַדְרִיכַל	adriˈxal
אַדְרִיכָל	adriˈxal
אַדִיב	aˈdiv
אַדִיקוּת	adiˈkut
אַדִיר	aˈdir
אַדִישׁ	aˈdiʃ
אַדֵמֵת	aˈdemet
אַדַם	aˈdam
אַדַמְדַם	adamˈdam
אַדַמַה	adaˈma
אַדִּיר	aˈdir
אַדֶּמֶת	aˈdemet
אַדוֹם	aˈdom
אַדוֹן	aˈdon
אַדוּק	aˈduk
אַהְבַּל	ˈahbal
אַהֲבָה	ahaˈva
אַהַבַה	ahaˈva
אַהוּב	aˈhuv
אַווִיר	aˈvir
אַווִירוֹן	aviˈron
אַווַז	aˈvaz
אַז	ˈaz
אַזְהַרַה	azhaˈra
אַזְהָרָה	azhaˈra
אַזְכַּרַה	azkaˈra
אַזְכָּרָה	azkaˈra
אַזְעַקַה	azʔaˈka
אַזְעָקָה	azʔaˈka
אַזִיק	aˈzik
אַזִיקִים	aziˈkim
אַזִיקוֹן	aziˈkon
אַח	ˈax
אַחְדוּת	axˈdut
אַחְזַקַה	axzaˈka
אַחְזָקָה	axzaˈka
אַחְייַן	axˈjan
אַחְייַנִית	axjaˈnit
אַחְייָן	axˈjan
אַחְייָנִית	axjaˈnit
אַחְרַאִי	axraˈʔi
אַחְרַאי	axˈraj
אַחְרַיוּת	ʔaxraˈjut
אַחְרָאִי	axraˈʔi
אַחְרָיוּת	ʔaxraˈjut
אַחֲווָה	axaˈva
אַחֲרִית	axaˈrit
אַחֲרוֹן	axaˈron
אַחִיד	aˈxid
אַחִיזַה	axiˈza
אַחֵר	aˈxer
אַחַווַה	axaˈva
אַחַר	aˈxar
אַחַרִית	axaˈrit
אַחַרוֹן	axaˈron
אַחוֹר	aˈxor
אַחוֹרִי	axoˈri
אַחוֹרַה	aˈxora
אַחוֹרַייִם	axoˈrajim
אַחוֹת	aˈxot
אַחוּ	ˈaxu
אַחוּז	aˈxuz
אַחוּזַה	axuˈza
אַט	ˈat
אַטִימוּת	atiˈmut
אַטוּם	aˈtum
אַיִל	ˈajil
אַיֵה	aˈje
אַיַה	aˈja
אַיֵּה	aˈje
אַיָּה	aˈja
אַיוֹם	aˈjom
אַייַל	aˈjal
אַייָּל	aˈjal
אַךְ	ˈax
אַכְזַבַה	axzaˈva
אַכְזַרִי	axzaˈri
אַכְזַרִיוּת	axzariˈjut
אַכְזָבָה	axzaˈva
אַכְזָרִי	axzaˈri
אַכְזָרִיּוּת	axzariˈjut
אַכְלַן	axˈlan
אַכְלָן	axˈlan
אַכְסַנְיַה	axˈsanja
אַכְסַנְיָה	axˈsanja
אַכִילַה	axiˈla
אַכִיפַה	axiˈfa
אַכוּל	aˈxul
אַל	ˈal
אַלְחוּט	alˈxut
אַלְחוּטִי	alxuˈti
אַלְכּוֹהוֹל	alkoˈhol
אַלְמַן	alˈman
אַלְמַנַה	almaˈna
אַלְמָן	alˈman
אַלְמָנָה	almaˈna
אַלְמוֹג	alˈmog
אַלְמוֹנִי	almoˈni
אַלְסַאנַע	ʔalsaˈna
אַלְפַּייִם	alˈpajim
אַלִים	aˈlim
אַלִימוּת	aliˈmut
אַלִיפוּת	aliˈfut
אַלַה	aˈla
אַלַכְסוֹן	alaxˈson
אַלִּים	aˈlim
אַלִּימוּת	aliˈmut
אַלִּיפוּת	aliˈfut
אַלָּה	aˈla
אַלּוֹן	aˈlon
אַלּוּף	aˈluf
אַלוֹן	aˈlon
אַלוּנְקַה	alunˈka
אַלוּף	aˈluf
אַמְבַּטְיַה	amˈbatja
אַמְבַּטְיָה	amˈbatja
אַמִיד	aˈmid
אַמִין	aˈmin
אַמִיץ	aˈmits
אַמִיר	aˈmir
אַמִיתִי	amiˈti
אַמִיתַה	amiˈta
אַמִיתוּת	amiˈtut
אַמֵן	aˈmen
אַמַה	aˈma
אַמַנַה	amaˈna
אַמַרְתַ	ʔaˈmart
אַמִּיץ	aˈmits
אַמָּה	aˈma
אַמוּר	aˈmur
אַנְדַרְטַה	anˈdarta
אַנְדַּרְטָה	anˈdarta
אַנְטִישֵׁמִי	antiˈʃemi
אַנְטִישֵׁמִיוּת	antiˈʃemijut
אַנְטִישֶׁמִי	antiˈʃemi
אַנְטִישֶׁמִיּוּת	antiˈʃemijut
אַנִי	aˈni
אַנַא	ˈana
אַנַחְנוּ	anaxˈnu
אַנַחַה	anaˈxa
אַנַךְ	aˈnax
אַנַכִי	anaˈxi
אַנַנַס	anaˈnas
אַנוֹכִי	anoˈxi
אַנוֹכִיוּת	anoxiˈjut
אַנוּ	ˈanu
אַסְטְרוֹנוֹמְיַה	astroˈnomja
אַסְטְרוֹנוֹמְיָה	astroˈnomja
אַסְלַה	asˈla
אַסְלָה	asˈla
אַסְפַן	asˈfan
אַסְפָן	asˈfan
אַסְפַּקַה	aspaˈka
אַסְפָּקָה	aspaˈka
אַסִיר	aˈsir
אַסֵיפַה	aseˈfa
אַסַם	aˈsam
אַסוֹן	aˈson
אַסוּר	aˈsur
אַף	ˈaf
אַפְלַיַה	aflaˈja
אַפְלָיָה	aflaˈja
אַפְסִי	afˈsi
אַפְרוּרִי	afruˈri
אַפִייַה	afiˈja
אַפִילוּ	aˈfilu
אַפֵל	aˈfel
אַפֵלַה	afeˈla
אַפַרְסֵק	afarˈsek
אַפִּי	aˈpi
אַפִּיפְיוֹר	apifˈjor
אַפוֹר	aˈfor
אַצִיל	atˈsil
אַצִילִי	atsiˈli
אַצִילוּת	atsiˈlut
אַצַן	atˈsan
אַצוּלַה	atsuˈla
אַקְלִים	akˈlim
אַקְרַאִי	akraˈʔi
אַקְרַאי	akˈraj
אַקְרָאִי	akraˈʔi
אַרְבֵּה	arˈbe
אַרְבֶּה	arˈbe
אַרְבַּע	arˈba
אַרְגַז	arˈgaz
אַרְגַמַן	argaˈman
אַרְגָּז	arˈgaz
אַרְגָּמָן	argaˈman
אַרְיֵה	arˈje
אַרְכַּה	arˈka
אַרְכָּה	arˈka
אַרְמוֹן	arˈmon
אַרְנַב	arˈnav
אַרְנַק	arˈnak
אַרְנָב	arˈnav
אַרְנָק	arˈnak
אַרְצִי	artˈsi
אַרְקְטִי	ˈarkti
אַרִיזַה	ariˈza
אַרִיכוּת	ariˈxut
אַרַד	aˈrad
אַרַעִי	araˈʔi
אַרַעִיוּת	araʔiˈjut
אַרוֹךְ	aˈrox
אַרוֹן	aˈron
אַרוֹנִית	aroˈnit
אַרוּבַּה	aruˈba
אַרוּחַה	aruˈxa
אַרוּחַת	aruˈxat
אַרוּס	aˈrus
אַרוּר	aˈrur
אַשְׁכַּרַה	ˈaʃkara
אַשְׁלְגַן	aʃleˈgan
אַשְׁלַג	aʃˈlag
אַשְׁלַיַה	aʃlaˈja
אַשְׁמַה	aʃˈma
אַשְׁפַּה	aʃˈpa
אַשְׁרַאי	aʃˈraj
אַשֵׁם	aˈʃem
אַשֵׁר	aˈʃer
אַשַׁף	aˈʃaf
אַשְׁכָּרָה	ˈaʃkara
אַשְׁלְגַן	aʃleˈgan
אַשְׁלָג	aʃˈlag
אַשְׁלָיָה	aʃlaˈja
אַשְׁמָה	aʃˈma
אַשְׁפָּה	aʃˈpa
אַשְׁרַאי	aʃˈraj
אַשָּׁף	aˈʃaf
אַשׁוּר	aˈʃur
אַתְ	ˈat
אַתֵם	aˈtem
אַתֵן	aˈten
אַתַה	aˈta
אַתַר	aˈtar
אַתַת	aˈtat
אַתְּ	ˈat
אַתֶּם	aˈtem
אַתֶּן	aˈten
אַתָּה	aˈta
אַתָּת	aˈtat
אַתוֹן	aˈton
אָב	ˈav
אָבִיב	aˈviv
אָבָק	aˈvak
אָבוֹקָדוֹ	avoˈkado
אָבוּד	aˈvud
אָדִיב	aˈdiv
אָדִישׁ	aˈdiʃ
אָדָם	aˈdam
אָדוֹם	aˈdom
אָדוֹן	aˈdon
אָדוּק	aˈduk
אָהוּב	aˈhuv
אָז	ˈaz
אָזִיק	aˈzik
אָח	ˈax
אָחִיד	aˈxid
אָחוֹר	aˈxor
אָחוֹרָה	aˈxora
אָחוֹת	aˈxot
אָחוּ	ˈaxu
אָחוּז	aˈxuz
אָטוּם	aˈtum
אָיוֹם	aˈjom
אָכוּל	aˈxul
אָמִיד	aˈmid
אָמִין	aˈmin
אָמִיר	aˈmir
אָמֵן	aˈmen
אָמַרְתָּ	ʔaˈmart
אָמָה	aˈma
אָמוּר	aˈmur
אָנָנָס	anaˈnas
אָנָּא	ˈana
אָנוּ	ˈanu
אָסִיר	aˈsir
אָסָם	aˈsam
אָסוֹן	aˈson
אָסוּר	aˈsur
אָפֵל	aˈfel
אָפוֹר	aˈfor
אָצִיל	atˈsil
אָצָן	atˈsan
אָרָד	aˈrad
אָרוֹךְ	aˈrox
אָרוֹן	aˈron
אָרוּס	aˈrus
אָרוּר	aˈrur
אָשֵׁם	aˈʃem
אָשׁוּר	aˈʃur
אָתוֹן	aˈton
אב	ˈev
אבא	ˈaba
אבדה	aveˈda
אבדון	avaˈdon
אבוד	aˈvud
אבוקדו	avoˈkado
אבזם	avˈzam
אבחנה	avxaˈna
אבטחה	avtaˈxa
אבטיח	avaˈtiax
אבטיפוס	avˈtipus
אבטלה	avtaˈla
אביב	aˈviv
אביבי	aviˈvi
אבידה	aveˈda
אביזר	aviˈzar
אביר	aˈbir
אבל	aˈval
אבן	ˈeven
אבק	aˈvak
אבקש	avaˈkeʃ
אברה	evˈra
אגב	aˈgav
אגד	ˈeged
אגדה	agaˈda
אגודה	aguˈda
אגודל	aguˈdal
אגוז	eˈgoz
אגידה	agiˈda
אגם	aˈgam
אגן	aˈgan
אגס	aˈgas
אגף	aˈgaf
אגרה	agˈra
אגרון	egˈron
אגרוף	egˈrof
אגרטל	agarˈtal
אד	ˈed
אדווה	adˈva
אדום	aˈdom
אדון	aˈdon
אדוק	aˈduk
אדיב	aˈdiv
אדיקות	adiˈkut
אדיר	aˈdir
אדיש	aˈdiʃ
אדם	aˈdam
אדמדם	adamˈdam
אדמה	adaˈma
אדמת	aˈdemet
אדריכל	adriˈxal
אהבה	ahaˈva
אהבל	ˈahbal
אהוב	aˈhuv
או	ˈo
אוֹ	ˈo
אוֹבְדַן	ovˈdan
אוֹבְדַנִי	ovdaˈni
אוֹבְדָן	ovˈdan
אוֹבְדָנִי	ovdaˈni
אוֹבֵךְ	ˈovex
אוֹבֶךְ	ˈovex
אוֹבְּסֵסִיבִי	obseˈsivi
אוֹבְּסֶסִיבִי	obseˈsivi
אוֹגֵד	oˈged
אוֹדֵם	ˈodem
אוֹדֶם	ˈodem
אוֹדוֹת	oˈdot
אוֹהֵד	oˈhed
אוֹהֵל	ˈohel
אוֹהֶל	ˈohel
אוֹזְנִית	ozˈnit
אוֹזֵן	ˈozen
אוֹזֶן	ˈozen
אוֹטוֹ	ˈoto
אוֹטוֹבּוּס	ˈotobus
אוֹי	ˈoj
אוֹיֵב	oˈjev
אוֹכֵל	oxel
אוֹכֶל	oxel
אוֹם	ˈom
אוֹמְנַם	omˈnam
אוֹמְנָם	omˈnam
אוֹמֵץ	ˈomets
אוֹמֶץ	ˈomets
אוֹמַן	oˈman
אוֹמַנוּת	omaˈnut
אוֹמָּן	oˈman
אוֹמָּנוּת	omaˈnut
אוֹן	ˈon
אוֹנִייַה	oniˈja
אוֹנִייָּה	oniˈja
אוֹסֵף	ˈosef
אוֹסֶף	ˈosef
אוֹפְייַן	ofˈjan
אוֹפְייַנִי	ofjaˈni
אוֹפְייָן	ofˈjan
אוֹפְייָנִי	ofjaˈni
אוֹפְנַה	ofˈna
אוֹפְנָה	ofˈna
אוֹפִי	ˈofi
אוֹפֵה	oˈfe
אוֹפֵל	ˈofel
אוֹפֵן	ˈofen
אוֹפֵק	ˈofek
אוֹפֶה	oˈfe
אוֹפֶל	ˈofel
אוֹפֶן	ˈofen
אוֹפֶק	ˈofek
אוֹפַן	oˈfan
אוֹפַןּ	oˈfan
אוֹפַנַייִם	ofaˈnajim
אוֹפַנַּייִם	ofaˈnajim
אוֹפַנּוֹעַ	ofaˈnoa
אוֹפַנוֹעַ	ofaˈnoa
אוֹצַר	otˈsar
אוֹצָר	otˈsar
אוֹקְייַנוֹס	okˈjanos
אוֹקְייָנוֹס	okˈjanos
אוֹר	ˈor
אוֹרְייַנ	orˈjan
אוֹרְייַנִי	orjaˈni
אוֹרְייַנוּת	orjaˈnut
אוֹרְייָנ	orˈjan
אוֹרְייָנִי	orjaˈni
אוֹרְייָנוּת	orjaˈnut
אוֹרֵז	ˈorez
אוֹרֵחַ	oˈreax
אוֹרֵךְ	ˈorex
אוֹרֵן	ˈoren
אוֹרֶז	ˈorez
אוֹרֶךְ	ˈorex
אוֹרֶן	ˈoren
אוֹרַח	ˈorax
אוֹשֵׁר	ˈoʃer
אוֹשֶׁר	ˈoʃer
אוֹת	ˈot
אוֹתְךַ	otˈxa
אוֹתְךָ	otˈxa
אוֹתַה	oˈta
אוֹתָהּ	oˈta
אוּגְדַה	ugˈda
אוּגְדָּה	ugˈda
אוּכְלוּסִיַה	uxlusiˈja
אוּכְלוּסִיָּה	uxlusiˈja
אוּכְמַנִית	uxmaˈnit
אוּכְמָנִית	uxmaˈnit
אוּלְפַּן	ulˈpan
אוּלְפָּן	ulˈpan
אוּלַי	uˈlaj
אוּלַם	uˈlam
אוּלָם	uˈlam
אוּמַה	uˈma
אוּמַן	uˈman
אוּמַנוּת	umaˈnut
אוּמָּה	uˈma
אוּמָּן	uˈman
אוּמָּנוּת	umaˈnut
אוּנִיבֵרְסִיטַה	uniˈversita
אוּנִיבֶרְסִיטָה	uniˈversita
אוּרְווַה	urˈva
אוּרְווָה	urˈva
אובדן	ovˈdan
אובדני	ovdaˈni
אובך	ˈovex
אובססיבי	obseˈsivi
אוגד	oˈged
אוגדה	ugˈda
אודות	oˈdot
אודם	ˈodem
אוהד	oˈhed
אוהל	ˈohel
אווז	aˈvaz
אוויל	eˈvil
אוויר	aˈvir
אווירון	aviˈron
אוזן	ˈozen
אוזנית	ozˈnit
אוטו	ˈoto
אוטובוס	ˈotobus
אוי	ˈoj
אויב	oˈjev
אוכל	oxel
אוכלוסיה	uxlusiˈja
אוכמנית	uxmaˈnit
אולי	uˈlaj
אולם	uˈlam
אולפן	ulˈpan
אום	ˈom
אומה	uˈma
אומן	oˈman
אומנות	umaˈnut
אומנם	omˈnam
אומץ	ˈomets
און	ˈon
אוניברסיטה	uniˈversita
אונייה	oniˈja
אוסף	ˈosef
אופה	oˈfe
אופי	ˈofi
אופיין	ofˈjan
אופייני	ofjaˈni
אופל	ˈofel
אופן	oˈfan
אופנה	ofˈna
אופנוע	ofaˈnoa
אופניים	ofaˈnajim
אופק	ˈofek
אוצר	otˈsar
אוקיינוס	okˈjanos
אור	ˈor
אורווה	urˈva
אורז	ˈorez
אורח	ˈorax
אוריינ	orˈjan
אוריינות	orjaˈnut
אורייני	orjaˈni
אורך	ˈorex
אורן	ˈoren
אושר	ˈoʃer
אות	ˈot
אותה	oˈta
אותך	otˈxa
אז	ˈaz
אזהרה	azhaˈra
אזור	eˈzor
אזורי	ezoˈri
אזיק	aˈzik
אזיקון	aziˈkon
אזיקים	aziˈkim
אזכרה	azkaˈra
אזמל	izˈmel
אזעקה	azʔaˈka
אזרח	ezˈrax
אזרחות	ezraˈxut
אזרחי	ezraˈxi
אזרחים	ezraˈxim
אח	ˈax
אחד	eˈxad
אחדות	axˈdut
אחו	ˈaxu
אחווה	axaˈva
אחוז	aˈxuz
אחוזה	axuˈza
אחור	aˈxor
אחורה	aˈxora
אחורי	axoˈri
אחוריים	axoˈrajim
אחות	aˈxot
אחזקה	axzaˈka
אחיד	aˈxid
אחיזה	axiˈza
אחיין	axˈjan
אחיינית	axjaˈnit
אחר	aˈxer
אחראי	axraˈʔi
אחרון	axaˈron
אחריות	ʔaxraˈjut
אחרית	axaˈrit
אט	ˈat
אטב	ˈetev
אטום	aˈtum
אטימות	atiˈmut
